assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,28,None,None,1,57410,-1,1,-4,4,1.8,0,0,2,3.5,3.5,6,Nicolás,2.0,0,0,3.0,264,False,19.8,0,0,0,0,90,,None,61,0,0,0,57410.jpg,6.0,0,0,Otamendi,3.1,False,30,a,13,43,8.0,6,10863,4386,292513,3991,0.3,1.0,Otamendi,0
0,3,93,None,None,2,58621,0,0,0,0,24.8,1,0,2,7.5,7.5,6,Kyle,6.0,2,1,14.3,265,False,82.0,0,0,0,0,360,,None,65,0,0,0,58621.jpg,6.3,0,0,Walker,11.8,False,2,a,13,43,36.0,25,156773,80188,209493,12158,0.9,3.8,Walker,0
0,0,0,None,None,0,100180,0,0,-3,3,0.0,0,0,2,1.5,1.5,0,Danilo Luiz,0.0,0,0,0.0,266,False,0.0,0,0,0,0,0,,None,52,0,0,0,100180.jpg,0.0,0,0,da Silva,0.4,False,3,a,13,43,0.0,0,1727,202,35682,1475,0.0,0.0,Danilo,0
5,5,132,0,None,1,102826,0,0,5,-5,120.2,1,0,2,0.0,4.5,0,Benjamin,3.0,3,0,32.2,267,True,145.4,0,0,0,0,360,Knee injury - Unknown return date,2018-09-16T16:01:14Z,65,0,0,0,102826.jpg,8.0,0,0,Mendy,31.2,False,22,i,13,43,57.0,32,1405399,21678,435737,356778,0.5,4.9,Mendy,0
0,0,99,100,100,2,146941,1,-1,1,-1,45.8,0,0,2,6.8,6.8,6,Aymeric,5.3,3,1,25.8,268,False,116.0,0,0,0,0,450,,2018-07-29T09:31:09Z,56,0,0,0,146941.jpg,4.8,0,0,Laporte,4.5,False,14,a,13,43,96.0,24,187781,63742,53199,9234,0.9,4.4,Laporte,0
0,2,35,None,None,1,41823,0,0,-2,2,5.8,0,0,2,4.2,4.2,8,Fabian,2.7,0,0,2.3,269,False,17.6,0,0,0,0,66,,None,53,0,0,0,41823.jpg,8.0,0,0,Delph,0.3,False,18,a,13,43,0.0,8,5209,4422,10409,773,0.5,1.5,Delph,0
0,3,89,100,100,2,103955,0,0,0,0,109.6,1,0,3,8.2,8.2,8,Raheem,6.7,2,3,47.0,270,False,141.0,0,0,0,0,333,,2018-09-03T18:31:13Z,110,0,0,0,103955.jpg,6.8,0,0,Sterling,3.0,False,7,a,13,43,219.0,27,141571,25936,122721,10756,0.6,2.5,Sterling,1
0,5,107,None,None,1,20664,0,0,0,0,233.1,1,0,3,6.2,6.2,11,David,4.7,3,2,58.5,271,False,136.2,0,0,0,0,332,,None,85,0,0,0,20664.jpg,5.8,0,0,Silva,8.9,False,21,a,13,43,215.0,23,401062,91433,197324,22053,0.6,2.7,David Silva,1
1,0,77,None,None,2,27789,0,0,-1,1,76.4,0,0,3,4.8,4.8,6,Fernando,3.3,3,0,22.4,272,False,80.8,0,0,0,0,450,,None,54,0,0,0,27789.jpg,3.0,0,0,Luiz Rosa,4.6,False,25,a,13,43,67.0,15,44424,11504,149475,11833,0.6,2.8,Fernandinho,0
0,0,0,0,0,0,61366,0,0,-3,3,14.8,0,0,3,0.0,0.0,0,Kevin,0.0,0,0,2.6,273,False,4.4,0,0,0,0,30,Knee injury - Expected back 17 Nov,2018-08-15T16:01:11Z,97,0,0,0,61366.jpg,0.0,0,0,De Bruyne,3.5,False,17,i,13,43,7.0,0,28511,273,1187789,7159,0.0,0.0,De Bruyne,1
1,3,68,None,None,1,59859,0,0,0,0,90.8,0,0,3,4.8,4.8,1,Ilkay,3.3,2,0,22.1,274,False,52.6,0,0,0,0,284,,None,55,0,0,0,59859.jpg,3.0,0,0,Gündogan,2.8,False,8,a,13,43,80.0,15,155758,3709,110652,32491,0.6,2.7,Gündogan,0
1,1,51,None,None,1,182156,0,0,-3,3,60.6,0,0,3,4.8,4.8,9,Leroy,3.3,0,1,24.6,275,False,53.8,0,0,0,0,120,,None,92,0,0,0,182156.jpg,3.8,0,0,Sané,4.1,False,19,a,13,43,131.0,15,81292,22501,569190,8972,0.4,1.6,Sané,0
0,0,62,100,100,2,165809,0,0,0,0,116.9,0,0,3,3.5,3.5,3,Bernardo Mota,2.0,2,1,33.3,276,False,77.8,0,0,0,0,363,,2018-09-10T09:01:14Z,75,0,0,0,165809.jpg,3.2,0,0,Veiga de Carvalho e Silva,6.6,False,20,a,13,43,138.0,16,433289,11990,459505,65443,0.3,2.1,Bernardo Silva,0
0,0,4,100,100,0,209244,-1,1,-3,3,10.9,0,0,3,1.5,1.5,0,Phil,0.0,0,0,2.3,277,False,4.2,0,0,0,0,8,,2018-07-29T09:31:09Z,47,0,0,0,209244.jpg,1.0,0,0,Foden,0.1,False,47,a,13,43,8.0,1,2181,202,10657,858,0.0,0.2,Foden,0
0,0,0,None,None,0,216183,-1,1,-2,2,0.0,0,0,3,1.5,1.5,0,Brahim,0.0,0,0,0.0,278,False,0.0,0,0,0,0,0,,None,48,0,0,0,216183.jpg,0.0,0,0,Diaz,0.0,False,55,a,13,43,0.0,0,443,68,1742,139,0.0,0.0,Diaz,0
0,0,0,None,None,0,206325,0,0,-2,2,0.0,0,0,3,1.5,1.5,0,Oleksandr,0.0,0,0,0.0,279,False,0.0,0,0,0,0,0,,None,48,0,0,0,206325.jpg,0.0,0,0,Zinchenko,0.0,False,35,a,13,43,0.0,0,293,38,1383,90,0.0,0.0,Zinchenko,0
4,4,136,100,None,1,37572,0,0,4,-4,153.0,1,0,4,6.5,6.5,7,Sergio,5.0,3,3,60.7,280,True,160.6,0,0,0,0,386,,2018-09-15T17:01:14Z,114,0,0,0,37572.jpg,7.4,0,0,Agüero,50.8,False,10,a,13,43,293.0,37,1312532,82314,324379,164517,0.4,3.2,Agüero,0
0,1,41,None,None,0,205651,0,0,-1,1,87.8,0,0,4,2.5,2.5,1,Gabriel Fernando,1.0,2,1,40.9,281,False,74.8,0,0,0,0,222,,None,104,0,0,0,205651.jpg,2.2,0,0,de Jesus,1.9,False,33,a,13,43,246.0,11,41531,6721,92369,12681,0.1,1.1,Jesus,0
0,0,0,None,None,0,232917,0,0,0,0,0.0,0,0,1,1.5,1.5,0,Arijanet,0.0,0,0,0.0,529,False,0.0,0,0,0,0,0,,None,45,0,0,0,232917.jpg,0.0,0,0,Muric,0.0,False,49,a,13,43,0.0,0,344,72,154,51,0.0,0.0,Muric,0
0,0,76,None,None,1,51940,0,0,-1,1,0.0,0,0,1,3.8,3.8,3,David,3.3,8,0,9.4,282,False,93.8,0,0,0,0,450,,None,59,0,0,0,51940.jpg,2.8,0,11,De Gea,21.7,False,1,a,14,1,0.0,14,67404,14266,483230,36212,0.6,2.4,De Gea,0
0,0,0,100,100,0,42899,0,0,0,0,0.0,0,0,1,0.5,0.5,0,Sergio,0.0,0,0,0.0,283,False,0.0,0,0,0,0,0,,2018-08-09T11:31:11Z,50,0,0,0,42899.jpg,0.0,0,0,Romero,0.1,False,22,a,14,1,0.0,0,251,71,1646,85,0.0,0.0,Romero,0
0,3,74,100,100,1,55909,0,0,-2,2,1.6,1,0,2,6.5,6.5,10,Chris,6.0,4,1,14.5,284,False,95.4,0,0,0,0,270,,2018-07-29T08:31:08Z,58,0,0,0,55909.jpg,6.0,0,0,Smalling,2.1,False,12,a,14,1,48.0,18,33390,28599,99757,3994,1.0,3.1,Smalling,0
0,0,6,100,0,0,76359,0,0,-3,3,0.3,0,0,2,0.5,0.0,0,Phil,0.0,2,0,0.9,285,False,8.2,0,0,0,0,57,,2018-08-27T22:01:13Z,52,0,0,0,76359.jpg,0.0,0,0,Jones,0.6,False,4,a,14,1,0.0,0,1491,49,140077,3507,0.0,0.0,Jones,0
1,3,88,100,100,1,106760,0,0,1,-1,73.6,1,0,2,2.5,2.5,0,Luke,2.0,7,1,28.5,286,False,113.0,0,0,0,0,360,,2018-09-14T13:01:14Z,51,0,0,0,106760.jpg,5.3,0,0,Shaw,10.0,False,23,a,14,1,98.0,21,541471,64766,336483,25726,0.4,4.1,Shaw,1
0,0,0,0,0,0,58893,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Marcos,0.0,0,0,0.0,287,False,0.0,0,0,0,0,0,Knee injury - Expected back 29 Sep,2018-07-25T08:01:08Z,49,0,0,0,58893.jpg,0.0,0,0,Rojo,0.1,False,16,i,14,1,0.0,0,307,31,3139,148,0.0,0.0,Rojo,0
0,1,53,100,100,1,20695,0,0,0,0,90.3,0,0,2,3.2,3.2,1,Antonio,2.7,4,0,13.9,288,False,45.4,0,0,0,0,270,,2018-08-27T19:01:13Z,65,0,0,0,20695.jpg,2.7,0,0,Valencia,0.8,False,25,a,14,1,3.0,8,10390,3950,22290,1813,0.4,1.2,Valencia,2
0,0,16,None,None,0,40002,-1,1,-3,3,2.3,0,0,2,0.5,0.5,0,Matteo,0.0,1,0,3.0,289,False,20.6,0,0,0,0,90,,None,47,0,0,0,40002.jpg,2.0,0,0,Darmian,0.2,False,36,a,14,1,7.0,2,4822,144,20045,1041,0.0,0.4,Darmian,0
0,0,0,0,0,0,58877,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Daley,0.0,0,0,0.0,290,False,0.0,0,0,0,0,0,Transferred to Ajax,2018-07-18T10:05:48Z,50,0,0,0,58877.jpg,0.0,0,0,Blind,0.0,False,17,u,14,1,0.0,0,49,6,508,15,0.0,0.0,Blind,0
0,0,29,100,100,0,197365,0,0,-2,2,0.6,0,0,2,1.2,1.2,1,Eric,0.7,4,0,3.6,291,False,33.2,0,0,0,0,182,,2018-08-10T19:31:12Z,53,0,0,0,197365.jpg,1.3,0,0,Bailly,2.1,False,3,a,14,1,2.0,5,42015,645,128767,10743,0.1,0.9,Bailly,0
0,0,75,None,None,1,184667,0,0,-1,1,1.9,0,0,2,3.5,3.5,2,Victor,3.0,6,0,9.5,292,False,83.0,0,0,0,0,392,,None,49,0,0,0,184667.jpg,2.4,0,0,Lindelöf,1.1,False,2,a,14,1,9.0,12,25300,6579,39977,3105,0.6,2.4,Lindelöf,0
1,0,36,100,100,0,18892,0,0,-2,2,65.1,0,0,2,2.2,2.2,5,Ashley,1.7,4,0,10.3,293,False,35.8,0,0,0,0,180,,2018-08-10T19:31:12Z,58,0,0,0,18892.jpg,3.0,0,0,Young,1.3,False,18,a,14,1,2.0,6,8156,2143,54452,2362,0.3,1.0,Young,0
0,0,0,100,0,0,216051,0,0,-1,1,0.0,0,0,2,0.5,0.0,0,José Diogo,0.0,0,0,0.0,294,False,0.0,0,0,0,0,0,,2018-07-18T19:31:07Z,54,0,0,0,216051.jpg,0.0,0,0,Dalot Teixeira,0.0,False,20,a,14,1,0.0,0,1050,762,1449,180,0.0,0.0,Dalot,0
2,0,49,100,100,1,37265,0,0,-3,3,117.5,0,0,3,3.2,3.2,2,Alexis,2.7,3,0,28.4,295,False,57.4,0,0,0,0,268,,2018-08-27T19:01:13Z,102,0,0,0,37265.jpg,3.3,0,0,Sánchez,2.2,False,7,a,14,1,109.0,13,32389,2858,409933,15601,0.3,1.3,Sánchez,1
0,0,30,0,100,1,62398,0,0,0,0,25.2,0,0,3,0.0,1.8,-1,Nemanja,1.3,3,0,7.6,296,False,26.0,0,0,0,0,240,Suspended until 29 Sep,2018-09-15T18:31:16Z,50,0,0,0,62398.jpg,1.3,1,0,Matic,0.6,False,31,s,14,1,25.0,4,12294,853,28660,6631,0.3,0.8,Matic,0
1,0,25,None,None,0,43670,0,0,-2,2,31.5,0,0,3,0.5,0.5,0,Juan,0.0,4,0,6.2,297,False,27.0,0,0,0,0,135,,None,63,0,0,0,43670.jpg,3.0,0,0,Mata,1.1,False,8,a,14,1,3.0,6,31496,627,98462,8003,0.0,1.0,Mata,0
2,0,61,100,75,1,41184,0,0,0,0,38.2,0,0,3,3.5,2.6,5,Marouane,3.0,3,0,12.2,298,False,74.4,0,0,0,0,245,,2018-09-15T15:31:14Z,50,0,0,0,41184.jpg,2.8,0,0,Fellaini,0.9,False,27,a,14,1,10.0,14,31209,19067,23798,4292,0.6,2.8,Fellaini,0
0,0,3,0,75,0,59846,0,0,0,0,1.3,0,0,3,0.0,0.6,0,Ander,0.3,2,0,4.6,299,False,8.0,0,0,0,0,68,Ankle injury - Expected back 29 Sep,2018-09-14T16:01:14Z,50,0,0,0,59846.jpg,0.5,0,0,Herrera,0.1,False,21,i,14,1,36.0,1,2002,51,6609,845,0.1,0.2,Herrera,1
0,0,30,100,100,1,109322,0,0,-2,2,60.6,0,0,3,2.8,2.8,2,Jesse,2.3,4,0,17.3,300,False,19.6,0,0,0,0,280,,2018-08-19T14:01:14Z,68,0,0,0,109322.jpg,2.0,0,0,Lingard,3.3,False,14,a,14,1,92.0,8,46249,8423,162479,12984,0.3,1.2,Lingard,0
0,0,-4,None,None,0,148225,0,0,-3,3,4.8,0,0,3,0.8,0.8,1,Anthony,0.3,3,0,3.2,301,False,0.2,0,0,0,0,78,,None,72,0,0,0,148225.jpg,0.5,0,0,Martial,0.4,False,11,a,14,1,28.0,1,4027,998,33355,1247,0.0,0.1,Martial,1
0,3,63,100,100,2,74208,0,0,2,-2,97.5,0,0,3,2.2,2.2,2,Paul,1.7,7,2,40.9,302,False,142.0,0,0,0,0,443,,2018-08-10T19:31:12Z,82,0,1,0,74208.jpg,4.6,0,0,Pogba,16.8,False,6,a,14,1,168.0,23,676500,61459,401134,71604,0.2,2.8,Pogba,0
0,0,6,None,None,0,195851,0,0,-1,1,0.6,0,0,3,0.8,0.8,1,Scott,0.3,1,0,0.5,303,False,0.4,0,0,0,0,20,,None,44,0,0,0,195851.jpg,1.0,0,0,McTominay,0.7,False,39,a,14,1,4.0,2,13180,942,24583,2647,0.1,0.5,McTominay,0
0,0,27,None,None,1,101582,-1,1,-3,3,69.5,0,0,3,1.2,1.2,0,Frederico,0.7,6,0,11.4,304,False,22.6,0,0,0,0,255,,None,57,0,0,0,101582.jpg,2.0,0,0,Rodrigues de Paula Santos,2.1,False,17,a,14,1,21.0,6,30860,1107,179927,19552,0.1,1.0,Fred,1
0,0,8,0,0,1,176297,-1,1,-3,3,21.8,0,0,4,0.0,0.0,0,Marcus,-0.7,0,0,4.2,305,False,13.6,0,0,0,0,121,Suspended until 29 Sep,2018-09-02T18:01:14Z,67,0,0,0,176297.jpg,0.3,1,0,Rashford,4.5,False,10,s,14,1,8.0,1,46439,822,416839,24186,-0.1,0.1,Rashford,0
0,5,97,100,100,1,66749,1,-1,1,-1,85.2,1,0,4,7.2,7.2,6,Romelu,6.7,8,4,54.5,306,False,165.8,0,0,0,0,383,,2018-08-10T19:31:12Z,111,0,0,0,66749.jpg,5.8,0,0,Lukaku,11.2,False,9,a,14,1,293.0,29,344608,163496,192732,19534,0.6,2.6,Lukaku,1
0,0,21,None,None,0,156689,0,0,-2,2,6.6,0,0,3,0.5,0.5,0,Andreas,0.0,4,0,3.1,481,False,24.4,0,0,0,0,135,,None,48,0,0,0,156689.jpg,1.0,0,0,Pereira,0.3,False,15,a,14,1,0.0,2,6294,235,26277,2077,0.0,0.4,Pereira,1
0,0,0,None,None,0,6744,0,0,0,0,0.0,0,0,1,0.5,0.5,0,Lee,0.0,0,0,0.0,520,False,0.0,0,0,0,0,0,,None,50,0,0,0,6744.jpg,0.0,0,0,Grant,0.0,False,13,a,14,1,0.0,0,274,22,284,44,0.0,0.0,Grant,0
0,0,0,None,None,0,19838,0,0,-1,1,0.0,0,0,1,0.0,-0.5,0,Robert,0.0,0,0,0.0,307,False,0.0,0,0,0,0,0,,None,44,0,0,0,19838.jpg,0.0,0,0,Elliot,0.2,False,1,a,15,4,0.0,0,551,58,5640,528,0.0,0.0,Elliot,0
0,0,0,None,None,0,59735,-1,1,-1,1,0.0,0,0,1,0.0,-0.5,0,Karl,0.0,0,0,0.0,308,False,0.0,0,0,0,0,0,,None,44,0,0,0,59735.jpg,0.0,0,0,Darlow,0.1,False,26,a,15,4,0.0,0,242,29,1522,134,0.0,0.0,Darlow,0
0,0,77,100,100,1,67089,0,0,0,0,0.0,0,0,1,1.7,1.2,1,Martin,1.7,8,0,10.1,309,False,101.4,0,0,0,0,450,,2018-08-11T11:31:12Z,50,0,0,0,67089.jpg,2.6,0,11,Dubravka,0.4,False,12,a,15,4,0.0,13,6202,729,5855,926,0.3,2.6,Dubravka,0
1,0,44,100,100,0,151119,0,0,0,0,18.9,0,0,2,3.3,2.8,1,DeAndre,3.3,8,1,12.5,310,False,86.6,0,0,0,0,360,,2018-08-11T18:01:12Z,45,1,0,0,151119.jpg,2.8,0,0,Yedlin,1.0,False,22,a,15,4,20.0,11,12431,3040,40847,2312,0.7,2.4,Yedlin,0
0,0,74,100,100,1,58845,0,0,0,0,1.9,0,0,2,2.7,2.2,6,Ciaran,2.7,8,1,16.1,311,False,113.0,0,0,0,0,395,,2018-07-05T14:31:07Z,45,0,0,0,58845.jpg,3.0,0,0,Clark,0.3,False,2,a,15,4,45.0,15,9037,1957,7238,820,0.6,3.3,Clark,0
0,2,59,100,100,1,101148,0,0,-1,1,1.0,0,0,2,0.7,0.2,1,Jamaal,0.7,4,0,10.3,312,False,69.6,0,0,0,0,315,,2018-09-15T18:01:15Z,49,0,0,0,101148.jpg,2.8,0,0,Lascelles,4.8,False,6,a,15,4,32.0,11,14629,277,183611,26473,0.1,2.2,Lascelles,0
0,0,67,None,None,1,106618,0,0,0,0,16.7,0,0,2,1.0,0.5,1,Paul,1.0,8,0,9.1,313,False,71.6,0,0,0,0,450,,None,45,0,0,0,106618.jpg,2.0,0,0,Dummett,0.2,False,3,a,15,4,2.0,10,5847,218,5652,587,0.2,2.2,Dummett,0
0,0,0,0,0,0,77359,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,314,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-29T08:31:08Z,44,0,0,0,77359.jpg,0.0,0,0,Lejeune,0.0,False,20,i,15,4,0.0,0,110,15,772,42,0.0,0.0,Lejeune,0
0,0,-2,100,75,0,109528,0,0,-1,1,0.2,0,0,2,0.0,-0.4,0,Javier,0.0,0,0,0.0,315,False,0.2,0,0,0,0,45,,2018-09-15T13:01:14Z,44,0,0,0,109528.jpg,0.0,0,0,Manquillo,0.1,False,19,a,15,4,0.0,0,289,28,4878,175,0.0,0.0,Manquillo,1
0,0,0,0,0,0,149736,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Chancel,0.0,0,0,0.0,316,False,0.0,0,0,0,0,0,Transferred to Porto,2018-07-24T14:34:52Z,40,0,0,0,149736.jpg,0.0,0,0,Mbemba,0.1,False,18,u,15,4,0.0,0,688,65,6073,347,0.0,0.0,Mbemba,0
1,0,30,100,100,1,56983,0,0,-1,1,72.9,0,0,3,1.0,0.5,2,Matt,1.0,6,0,13.9,317,False,35.8,0,0,0,0,305,,2018-08-28T13:31:12Z,59,0,0,0,56983.jpg,2.5,0,0,Ritchie,0.6,False,11,a,15,4,31.0,10,15725,500,42031,2052,0.2,1.7,Ritchie,2
0,0,31,100,100,1,50232,0,0,-1,1,91.8,0,0,3,0.0,-0.5,0,Jonjo,0.0,2,0,15.0,318,False,33.8,0,0,0,0,180,,2018-08-26T16:01:12Z,54,0,0,0,50232.jpg,2.5,0,0,Shelvey,0.6,False,8,a,15,4,25.0,5,6228,351,34749,1845,0.0,0.9,Shelvey,0
0,0,23,None,None,1,28147,0,0,0,0,19.3,0,0,3,2.0,1.5,2,Mohamed,2.0,8,0,11.8,319,False,62.4,0,0,0,0,450,,None,50,0,0,0,28147.jpg,2.0,0,0,Diamé,0.1,False,10,a,15,4,35.0,10,1949,287,2817,406,0.4,2.0,Diamé,1
0,0,10,100,100,0,104953,0,0,-2,2,15.8,0,0,3,0.3,-0.2,0,Christian,0.3,0,0,2.7,320,False,10.4,0,0,0,0,57,,2018-07-05T14:31:07Z,53,0,0,0,104953.jpg,1.0,0,0,Atsu,0.1,False,30,a,15,4,1.0,2,705,40,6008,386,0.1,0.4,Atsu,0
0,0,20,None,None,1,114243,0,0,-1,1,14.5,0,0,3,2.0,1.5,2,Jacob,2.0,2,0,5.5,321,False,19.4,0,0,0,0,169,,None,49,0,0,0,114243.jpg,1.8,0,0,Murphy,0.1,False,7,a,15,4,21.0,7,878,197,1618,197,0.4,1.4,Murphy,0
0,0,0,0,0,0,195384,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Mikel,0.0,0,0,0.0,322,False,0.0,0,0,0,0,0,Transferred to  Real Sociedad,2018-07-13T08:33:32Z,50,0,0,0,195384.jpg,0.0,0,0,Merino,0.0,False,23,u,15,4,0.0,0,16,3,58,5,0.0,0.0,Merino,0
0,0,7,100,100,0,153127,0,0,-1,1,2.1,0,0,3,0.7,0.2,2,Isaac,0.7,2,0,2.2,323,False,19.4,0,0,0,0,110,,2018-08-18T14:01:12Z,44,0,0,0,153127.jpg,0.0,1,0,Hayden,0.2,False,14,a,15,4,0.0,0,3125,638,7226,527,0.2,0.0,Hayden,0
0,0,17,None,None,0,76542,-1,1,-2,2,16.6,0,0,3,1.3,0.8,0,Sung-yueng,1.3,4,0,4.6,324,False,21.2,0,0,0,0,180,,None,48,0,0,0,76542.jpg,2.0,0,0,Ki,0.1,False,4,a,15,4,8.0,4,732,105,6863,634,0.3,0.8,Ki Sung-yueng,0
0,0,0,0,0,0,104547,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Dwight,0.0,0,0,0.0,325,False,0.0,0,0,0,0,0,Season-long to to West Bromwich Albion ,2018-08-07T09:52:46Z,60,0,0,0,104547.jpg,0.0,0,0,Gayle,0.1,False,9,u,15,4,0.0,0,120,15,7420,173,0.0,0.0,Gayle,0
0,0,18,None,None,1,168580,-1,1,-3,3,42.1,0,0,4,1.7,1.2,2,Ayoze,1.7,8,0,15.7,326,False,48.6,0,0,0,0,341,,None,62,0,0,0,168580.jpg,1.8,0,0,Pérez,1.4,False,17,a,15,4,68.0,9,11384,866,91760,7220,0.3,1.4,Pérez,0
0,3,68,None,None,1,61316,0,0,0,0,22.9,0,0,4,3.3,2.8,2,Jose Luis,3.3,6,2,30.3,327,False,98.4,0,0,0,0,283,,None,50,0,0,0,61316.jpg,3.4,0,0,Mato Sanmartín,5.4,False,21,a,15,4,181.0,17,312722,35087,172825,29533,0.7,3.4,Joselu,1
0,0,9,100,100,1,167767,0,0,0,0,3.1,0,0,3,0.7,0.2,1,Robert Kenedy,0.7,4,0,8.4,458,False,28.2,0,0,0,0,254,,2018-08-18T14:01:12Z,50,0,1,0,167767.jpg,1.3,0,0,Nunes do Nascimento,1.2,False,15,a,15,4,53.0,5,20898,992,81332,8198,0.1,1.0,Kenedy,0
0,0,3,None,None,0,119471,0,0,-2,2,0.1,0,0,2,0.3,-0.2,0,Fabian,0.3,1,0,2.6,482,False,25.4,0,0,0,0,78,,None,48,0,0,0,119471.jpg,1.0,0,0,Schär,0.2,False,5,a,15,4,0.0,1,525,32,10075,706,0.1,0.2,Schär,1
0,0,13,None,None,0,196118,0,0,-2,2,11.5,0,0,4,0.7,0.2,1,Yoshinori,0.7,1,0,5.4,488,False,5.6,0,0,0,0,56,,None,58,0,0,0,196118.jpg,1.0,0,0,Muto,0.1,False,13,a,15,4,39.0,4,752,78,4803,349,0.1,0.7,Muto,0
1,0,22,None,None,1,57134,0,0,-1,1,12.7,0,0,4,2.3,1.8,0,Salomón,2.3,2,0,6.8,493,False,20.6,0,0,0,0,164,,None,59,0,0,0,57134.jpg,2.7,0,0,Rondón,0.8,False,9,a,15,4,36.0,8,16559,1114,54483,5749,0.4,1.4,Rondón,0
1,1,46,None,None,0,57145,-1,1,-1,1,28.6,0,0,2,2.0,1.5,5,Federico,2.0,6,0,14.4,516,False,81.0,0,0,0,0,270,,None,44,0,0,0,57145.jpg,2.0,0,0,Fernández,0.2,False,18,a,15,4,34.0,6,1370,653,5363,363,0.5,1.4,Fernández,1
0,0,0,None,None,0,181397,0,0,0,0,0.0,0,0,2,0.0,-0.5,0,Jamie,0.0,0,0,0.0,530,False,0.0,0,0,0,0,0,,None,40,0,0,0,181397.jpg,0.0,0,0,Sterry,0.1,False,25,a,15,4,0.0,0,3117,445,1458,322,0.0,0.0,Sterry,0
0,0,0,None,None,0,180135,0,0,0,0,0.0,0,0,3,0.0,-0.5,0,Sean,0.0,0,0,0.0,531,False,0.0,0,0,0,0,0,,None,45,0,0,0,180135.jpg,0.0,0,0,Longstaff,0.0,False,36,a,15,4,0.0,0,259,39,126,34,0.0,0.0,Longstaff,0
0,4,95,0,100,1,84939,1,-1,2,-2,93.4,0,0,4,0.0,6.2,7,Danny,5.7,4,3,50.9,258,False,139.4,0,0,0,0,352,Ineligible to face parent club Liverpool on 22/9. - Expected back 29 Sep,2018-09-15T16:31:14Z,57,0,0,0,84939.jpg,5.0,0,0,Ings,7.0,False,9,n,16,20,276.0,25,476627,21553,210406,70708,1.0,4.4,Ings,0
0,3,108,None,None,2,58376,0,0,0,0,0.0,1,0,1,2.3,3.8,0,Alex,3.3,6,0,15.2,328,False,151.4,0,0,0,0,450,,None,45,0,0,0,58376.jpg,4.6,0,22,McCarthy,4.4,False,1,a,16,20,0.0,23,206231,6131,72196,15817,0.7,5.1,McCarthy,1
0,0,0,None,None,0,40383,0,0,-1,1,0.0,0,0,1,-1.0,0.5,0,Fraser,0.0,0,0,0.0,329,False,0.0,0,0,0,0,0,,None,44,0,0,0,40383.jpg,0.0,0,0,Forster,0.9,False,44,a,16,20,0.0,0,2889,273,27458,2235,0.0,0.0,Forster,0
0,1,84,None,None,2,40146,0,0,0,0,97.4,0,0,2,3.7,5.2,1,Ryan,4.7,6,1,22.3,330,False,90.6,0,0,0,0,450,,None,50,0,0,0,40146.jpg,4.2,0,0,Bertrand,5.7,False,21,a,16,20,35.0,21,62558,4069,119482,19094,0.9,4.2,Bertrand,1
0,0,0,None,None,0,80447,0,0,-2,2,0.0,0,0,2,-1.0,0.5,0,Maya,0.0,0,0,0.0,331,False,0.0,0,0,0,0,0,,None,43,0,0,0,80447.jpg,0.0,0,0,Yoshida,0.7,False,3,a,16,20,0.0,0,2684,211,45536,3024,0.0,0.0,Yoshida,0
1,3,77,100,100,1,58822,0,0,-1,1,65.2,1,0,2,3.3,4.8,0,Cédric,4.3,6,0,20.1,332,False,87.2,0,0,0,0,415,,2018-08-12T12:31:12Z,44,0,0,0,58822.jpg,2.8,0,0,Soares,5.7,False,2,a,16,20,49.0,14,83002,7406,183140,22028,1.0,3.2,Cédric,2
0,0,38,None,None,1,88900,0,0,0,0,22.2,0,0,2,-1.0,0.5,0,Jack,0.0,2,0,10.0,333,False,44.6,0,0,0,0,180,,None,45,0,0,0,88900.jpg,3.0,0,0,Stephens,0.3,False,5,a,16,20,33.0,6,9539,44,11933,1184,0.0,1.3,Stephens,1
0,0,0,0,0,0,153373,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Sam,0.0,0,0,0.0,334,False,0.0,0,0,0,0,0,Season-long loan to Middlesbrough,2018-08-30T19:31:12Z,40,0,0,0,153373.jpg,0.0,0,0,McQueen,0.9,False,38,u,16,20,0.0,0,5174,34,31671,3784,0.0,0.0,McQueen,0
