assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,141,None,None,0,101582,0,0,-2,2,245.2,0,3,2.3,2.3,2,Frederico,1.8,14,0,52.2,244,False,180.6,958,,None,53,0,0,0,101582.jpg,1.5,0,0,Rodrigues de Paula Santos,0.2,False,None,a,12,1,96.0,20,11239,917,13649,550,0.3,3.8,Fred,3
0,0,3,100,100,0,209041,0,0,-2,2,1.0,0,3,0.5,0.5,0,Angel,0.0,1,0,0.1,245,False,0.2,9,,2019-11-06T16:30:15.083893Z,48,0,0,0,209041.jpg,1.0,0,0,Gomes,0.1,False,None,a,12,1,0.0,1,4695,105,9798,121,0.0,0.2,Gomes,0
1,1,119,None,None,3,156689,0,0,0,0,259.5,0,3,1.5,1.5,0,Andreas,1.0,13,1,64.8,246,False,158.2,979,,None,50,0,0,0,156689.jpg,2.5,0,0,Pereira,0.5,False,None,a,12,1,229.0,37,107928,260,105249,1799,0.2,7.4,Pereira,2
0,0,22,100,100,1,62398,0,0,-2,2,8.1,0,3,0.5,0.5,0,Nemanja,0.0,1,0,6.5,247,False,25.2,158,,2019-11-22T12:00:17.063377Z,48,0,0,0,62398.jpg,2.0,0,0,Matic,0.3,False,None,a,12,1,32.0,6,11725,124,39602,148,0.0,1.2,Matic,0
2,6,224,100,100,2,195851,0,0,1,-1,186.7,0,3,1.7,1.7,2,Scott,1.2,14,2,75.5,248,False,317.2,1335,,2019-11-10T16:30:22.747107Z,51,0,0,0,195851.jpg,3.5,0,0,McTominay,2.5,False,None,a,12,1,251.0,53,379405,7330,276647,5742,0.2,10.4,McTominay,1
0,0,4,None,None,0,222677,0,0,-2,2,0.5,0,3,0.5,0.5,0,Tahith,0.0,0,0,0.2,249,False,1.4,24,,None,43,0,0,0,222677.jpg,1.0,0,0,Chong,0.9,False,None,a,12,1,0.0,2,84675,5786,55879,3452,0.0,0.5,Chong,0
0,0,3,None,None,0,232928,0,0,-1,1,2.8,0,3,0.5,0.5,0,James,0.0,1,0,0.5,250,False,2.2,8,,None,44,0,0,0,232928.jpg,1.0,0,0,Garner,0.2,False,None,a,12,1,0.0,1,20493,70,19732,264,0.0,0.2,Garner,0
0,0,30,100,100,0,180804,0,0,-1,1,6.2,0,2,0.9,0.9,0,Axel,0.4,3,0,2.4,481,False,17.6,187,,2019-11-22T12:00:17.663942Z,44,0,0,0,180804.jpg,1.4,0,0,Tuanzebe,0.1,False,None,a,12,1,0.0,7,7511,73,11028,142,0.1,1.6,Tuanzebe,0
0,0,45,None,None,0,232937,0,0,1,-1,50.6,0,2,1.7,1.7,0,Brandon,1.2,6,1,16.8,549,False,77.6,268,,None,41,0,0,0,232937.jpg,1.8,0,0,Williams,1.8,False,None,a,12,1,40.0,9,165525,3816,51713,6592,0.3,2.2,Williams,3
0,0,49,0,0,1,56983,0,0,-2,2,98.0,0,2,0.0,0.0,0,Matt,0.0,4,0,15.8,251,False,48.6,270,Ankle injury - Expected back 11 Jan,2019-08-28T21:30:17.608501Z,53,0,0,0,56983.jpg,2.7,0,0,Ritchie,0.1,False,None,i,13,4,12.0,8,7719,4,35231,106,0.0,1.5,Ritchie,1
0,2,163,100,100,3,119471,0,0,0,0,11.4,0,2,0.6,0.6,2,Fabian,0.6,16,1,35.5,252,False,265.2,928,,2019-10-24T10:30:13.201858Z,50,0,0,0,119471.jpg,3.2,0,0,Schär,1.5,False,None,a,13,4,78.0,35,136155,1130,170920,1215,0.1,7.0,Schär,2
0,0,78,100,75,1,151119,0,0,-1,1,60.9,0,2,0.2,0.2,0,DeAndre,0.2,8,1,20.4,253,False,103.0,556,,2019-11-29T11:00:12.462280Z,44,0,0,0,151119.jpg,2.9,0,0,Yedlin,0.1,False,None,a,13,4,39.0,20,10325,221,8053,190,0.0,4.5,Yedlin,1
2,4,159,None,None,1,57145,0,0,-1,1,36.3,2,2,3.6,3.6,2,Federico,3.6,10,2,48.2,254,False,313.6,743,,None,44,0,0,0,57145.jpg,3.5,0,0,Fernández,0.6,False,None,a,13,4,133.0,39,35152,4599,12820,1090,0.8,8.9,Fernández,3
0,2,199,None,None,4,106618,0,0,-1,1,25.9,0,2,2.4,2.4,2,Paul,2.4,20,0,31.7,255,False,246.2,1125,,None,44,1,0,0,106618.jpg,2.5,0,0,Dummett,0.3,False,None,a,13,4,46.0,35,23301,364,22438,299,0.5,8.0,Dummett,2
1,4,104,None,None,2,109528,0,0,-2,2,38.4,1,2,3.2,3.2,2,Javier,3.2,6,0,15.2,256,False,88.0,575,,None,43,0,0,0,109528.jpg,3.2,0,0,Manquillo,0.2,False,None,a,13,4,24.0,26,13288,1763,9634,468,0.7,6.0,Manquillo,2
0,0,0,100,100,0,77359,0,0,-1,1,0.0,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,257,False,0.0,0,,2019-06-25T11:30:07.214396Z,44,0,0,0,77359.jpg,0.0,0,0,Lejeune,0.0,False,None,a,13,4,0.0,0,346,20,375,19,0.0,0.0,Lejeune,0
0,3,180,0,0,3,101148,0,0,-2,2,13.2,1,2,0.0,0.0,0,Jamaal,0.0,18,1,29.7,258,False,218.2,1000,Leg injury - Unknown return date,2019-11-09T17:30:13.080996Z,43,0,0,0,101148.jpg,3.2,0,0,Lascelles,2.8,False,None,i,13,4,65.0,38,152150,104,432827,7750,0.0,8.8,Lascelles,1
0,2,142,0,0,2,58845,0,0,-2,2,12.9,1,2,0.0,0.0,0,Ciaran,1.8,9,2,34.7,259,False,222.8,765,Calf injury - Unknown return date,2019-12-09T10:00:20.096036Z,43,0,0,0,58845.jpg,3.8,0,0,Clark,0.6,False,None,i,13,4,110.0,34,60047,34,34759,7213,0.4,7.9,Clark,2
0,0,12,None,None,0,196118,0,0,-3,3,4.1,0,4,0.2,0.2,1,Yoshinori,0.2,3,0,2.0,260,False,6.2,111,,None,52,0,0,0,196118.jpg,1.0,0,0,Muto,0.1,False,None,a,13,4,12.0,6,5845,28,11941,80,0.0,1.2,Muto,0
0,0,0,0,0,0,61316,0,0,0,0,0.0,0,4,0.0,0.0,0,Jose Luis,0.0,0,0,0.0,261,False,0.0,0,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,0,0,0,61316.jpg,0.0,0,0,Mato Sanmartín,0.0,False,None,u,13,4,0.0,0,1120,7,3774,22,0.0,0.0,Joselu,0
0,4,317,None,None,4,67089,0,0,0,0,0.0,1,1,4.6,4.6,3,Martin,4.6,24,0,47.0,262,False,468.6,1530,,None,50,0,0,0,67089.jpg,3.7,0,63,Dubravka,1.3,False,None,a,13,4,0.0,63,65244,3214,55938,1904,0.9,12.6,Dubravka,0
0,0,0,None,None,0,59735,-1,1,-2,2,0.0,0,1,0.0,0.0,0,Karl,0.0,0,0,0.0,263,False,0.0,0,,None,43,0,0,0,59735.jpg,0.0,0,0,Darlow,0.1,False,None,a,13,4,0.0,0,1583,36,5447,95,0.0,0.0,Darlow,0
0,0,0,0,0,0,155503,0,0,0,0,0.0,0,1,0.0,0.0,0,Frederick,0.0,0,0,0.0,264,False,0.0,0,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-01T10:00:13.686109Z,40,0,0,0,155503.jpg,0.0,0,0,Woodman,0.9,False,None,n,13,4,0.0,0,19932,414,32920,573,0.0,0.0,Woodman,0
1,0,110,50,50,5,179018,0,0,-2,2,160.5,0,3,1.2,1.2,0,Miguel,2.4,20,0,59.7,266,False,135.6,1338,Hamstring injury - 50% chance of playing,2019-12-13T10:00:16.251785Z,58,0,0,0,179018.jpg,2.4,0,0,Almirón,0.4,False,None,d,13,4,305.0,38,27934,40,58119,1239,0.4,6.6,Almirón,2
3,0,95,100,100,2,104953,0,0,-1,1,173.4,0,3,1.6,1.6,2,Christian,1.6,12,0,33.4,267,False,111.6,562,,2019-08-16T12:00:11.640631Z,54,0,0,0,104953.jpg,2.1,0,0,Atsu,0.1,False,None,a,13,4,49.0,30,22003,176,24979,220,0.3,5.6,Atsu,1
0,0,18,0,0,0,76542,0,0,-3,3,39.8,0,3,0.0,0.0,0,Sung-yueng,0.0,6,0,5.8,268,False,17.8,135,Unknown - Unknown return date,2019-12-13T10:00:16.265295Z,47,0,0,0,76542.jpg,1.3,0,0,Ki,0.1,False,None,i,13,4,0.0,4,1195,7,4456,102,0.0,0.9,Ki Sung-yueng,0
0,9,206,50,50,2,50232,0,0,1,-1,236.2,0,3,2.9,2.9,0,Jonjo,5.8,14,5,69.7,269,False,305.0,850,Calf injury - 50% chance of playing,2019-12-13T10:00:16.278462Z,51,0,0,0,50232.jpg,5.0,0,0,Shelvey,1.7,False,None,d,13,4,155.0,55,156471,3621,63125,14948,1.1,10.8,Shelvey,1
2,0,89,100,100,2,180135,0,0,0,0,152.8,0,3,1.2,1.2,2,Sean,1.2,11,0,34.2,270,False,123.2,708,,2019-10-27T16:30:09.941612Z,50,0,0,0,180135.jpg,2.2,1,0,Longstaff,0.3,False,None,a,13,4,66.0,22,16765,168,47781,172,0.2,4.4,Longstaff,1
2,2,153,100,100,3,153127,0,0,-1,1,106.9,0,3,2.2,2.2,2,Isaac,2.2,22,0,40.8,271,False,209.0,1212,,2019-09-29T18:00:18.547838Z,44,0,0,0,153127.jpg,2.4,1,0,Hayden,3.9,False,None,a,13,4,92.0,33,274136,2511,465132,5188,0.5,7.5,Hayden,2
1,3,121,100,100,2,180974,0,0,-4,4,229.8,0,4,1.4,1.4,1,Joelinton Cássio,1.4,19,1,64.8,466,False,138.2,1271,,2019-08-28T18:30:16.689545Z,56,0,0,0,180974.jpg,2.2,0,0,Apolinário de Lira,1.0,False,None,a,13,4,278.0,38,125450,447,220751,1647,0.3,6.8,Joelinton,3
0,0,0,0,0,0,58771,0,0,-1,1,0.0,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,482,False,0.0,0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2019-09-18T22:00:13.777925Z,44,0,0,0,58771.jpg,0.0,0,0,Colback,0.1,False,None,n,13,4,0.0,0,23409,11,21785,221,0.0,0.0,Colback,0
0,0,0,0,0,0,114243,0,0,-2,2,0.0,0,3,0.0,0.0,0,Jacob,0.0,0,0,0.0,483,False,0.0,0,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T16:30:11.441250Z,48,0,0,0,114243.jpg,0.0,0,0,Murphy,0.0,False,None,n,13,4,0.0,0,195,3,1291,4,0.0,0.0,Murphy,0
2,6,243,100,75,3,92159,0,0,2,-2,132.5,1,2,3.6,2.7,2,Jetro,3.6,15,2,59.3,498,False,290.0,1173,,2019-12-13T11:30:15.827446Z,47,0,0,0,92159.jpg,4.3,0,0,Willems,3.6,False,None,a,13,4,169.0,60,304889,17523,81120,5179,0.8,12.8,Willems,0
0,0,0,0,0,0,155513,0,0,-2,2,0.0,0,3,0.0,0.0,0,Rolando,0.0,0,0,0.0,499,False,0.0,0,Joined Wycombe Wanderers on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T12:30:12.780747Z,48,0,0,0,155513.jpg,0.0,0,0,Aarons,0.0,False,None,n,13,4,0.0,0,1368,1,4150,19,0.0,0.0,Aarons,0
1,0,107,0,0,2,170137,0,0,-1,1,164.5,0,3,0.0,0.0,0,Allan,2.8,8,1,55.2,500,False,148.0,815,Hamstring injury - Expected back 11 Jan,2019-11-30T15:00:19.632939Z,54,0,0,0,170137.jpg,2.6,0,0,Saint-Maximin,0.4,False,None,i,13,4,241.0,31,46855,107,64438,3733,0.5,5.7,Saint-Maximin,0
0,0,72,100,100,1,111773,-1,1,-2,2,9.8,0,2,0.2,0.2,0,Emil,0.2,11,0,10.0,519,False,59.6,416,,2019-08-29T00:00:09.547590Z,43,0,0,0,111773.jpg,1.7,0,0,Krafth,0.1,False,None,a,13,4,30.0,12,4168,10,5968,68,0.0,2.7,Krafth,0
2,0,57,100,100,1,40142,0,0,-1,1,72.3,0,4,2.2,2.2,1,Andy,2.2,5,0,19.7,520,False,75.8,316,,2019-11-30T12:30:32.631364Z,54,0,0,0,40142.jpg,1.7,0,0,Carroll,0.1,False,None,a,13,4,47.0,17,9509,421,14129,323,0.4,3.1,Carroll,1
0,2,47,None,None,1,223175,0,0,0,0,27.6,1,3,0.0,0.0,0,Matthew,0.0,2,1,8.1,540,False,44.0,269,,None,45,0,0,0,223175.jpg,4.7,0,0,Longstaff,0.2,False,None,a,13,4,10.0,14,40061,104,25568,1004,0.0,3.1,Matthew Longstaff,0
0,0,12,None,None,0,104547,0,0,0,0,0.8,0,4,0.6,0.6,1,Dwight,0.6,1,0,1.0,554,False,4.0,64,,None,50,0,0,0,104547.jpg,1.0,0,0,Gayle,0.0,False,None,a,13,4,7.0,5,4447,200,2826,215,0.1,1.0,Gayle,0
0,0,0,None,None,0,19838,0,0,0,0,0.0,0,1,1.0,1.0,0,Robert,0.0,0,0,0.0,573,False,0.0,0,,None,40,0,0,0,19838.jpg,0.0,0,0,Elliot,0.0,False,None,a,13,4,0.0,0,441,441,20,20,0.0,0.0,Elliot,0
0,0,0,0,0,0,84384,0,0,-2,2,0.0,0,2,0.0,0.0,0,Timm,0.0,0,0,0.0,272,False,0.0,0,Knee injury - Unknown return date,2019-08-27T21:30:10.685404Z,43,0,0,0,84384.jpg,0.0,0,0,Klose,0.0,False,None,i,14,45,0.0,0,625,16,5514,26,0.0,0.0,Klose,0
0,0,266,100,100,1,198826,0,0,-1,1,16.6,0,2,1.7,1.2,2,Ben,2.2,35,0,41.8,273,False,358.4,1489,,2019-10-19T16:00:16.106054Z,44,0,0,0,198826.jpg,1.2,0,0,Godfrey,0.2,False,None,a,14,45,41.0,21,13305,321,18177,203,0.5,4.8,Godfrey,1
0,0,185,100,100,2,232980,0,0,-1,1,151.8,0,2,1.5,1.0,2,Maximillian,2.0,31,0,49.6,274,False,205.0,1350,,2019-09-09T22:30:12.197253Z,44,0,0,0,232980.jpg,1.4,0,0,Aarons,1.1,False,None,a,14,45,140.0,21,37046,701,143813,772,0.5,4.8,Aarons,4
1,0,88,100,100,1,192303,0,0,-1,1,11.3,0,2,2.1,1.6,2,Christoph,2.6,8,0,17.0,275,False,115.6,485,,2019-08-31T17:00:18.410489Z,44,0,0,0,192303.jpg,2.3,0,0,Zimmermann,0.0,False,None,a,14,45,42.0,14,1631,256,1500,70,0.6,3.2,Zimmermann,1
0,0,174,100,100,2,194799,0,0,0,0,129.8,0,2,-0.3,-0.8,0,Jamal,0.2,26,0,37.2,276,False,193.4,1062,,2019-11-18T15:00:15.322949Z,45,0,0,0,194799.jpg,1.5,0,0,Lewis,0.3,False,None,a,14,45,49.0,20,29930,143,33012,343,0.0,4.4,Lewis,1
0,0,33,50,0,0,83428,0,0,0,0,0.4,0,2,-0.2,0.0,0,Grant,0.0,8,0,7.8,277,False,55.8,270,Groin Injury - 50% chance of playing,2019-10-04T13:30:17.327852Z,40,1,0,0,83428.jpg,0.3,0,0,Hanley,2.0,False,None,d,14,45,21.0,1,215376,181,251479,2883,0.0,0.2,Hanley,0
3,16,334,75,None,2,57127,0,0,1,-1,252.9,2,4,4.4,5.4,9,Teemu,6.4,35,9,140.7,278,False,431.4,1515,Toe Injury - 75% chance of playing,2019-12-15T13:00:23.001357Z,66,0,0,0,57127.jpg,5.5,0,0,Pukki,17.0,False,None,d,14,45,725.0,93,3492268,21390,2878715,25997,1.0,14.1,Pukki,2
0,1,48,None,None,0,179587,0,0,-3,3,1.1,0,4,0.9,0.4,0,Dennis,1.4,2,1,6.8,279,False,44.2,37,,None,52,0,0,0,179587.jpg,1.7,0,0,Srbeny,0.0,False,None,a,14,45,25.0,12,4252,55,6977,63,0.3,2.3,Srbeny,0
0,6,301,100,100,2,20480,0,0,0,0,0.0,2,1,2.5,2.0,0,Tim,3.0,28,0,50.8,280,False,507.6,1350,,2019-10-27T20:00:16.930339Z,45,1,0,2,20480.jpg,3.5,0,59,Krul,2.2,False,None,a,14,45,0.0,52,146032,3385,96834,3855,0.7,11.6,Krul,2
0,2,46,None,None,0,18499,0,0,0,0,0.0,0,1,-0.5,-1.0,0,Michael,0.0,6,0,6.5,281,False,65.0,158,,None,40,0,0,1,18499.jpg,5.5,0,7,McGovern,6.8,False,None,a,14,45,0.0,11,296467,4369,167014,4202,0.0,2.8,McGovern,0
0,0,20,100,100,0,37614,0,0,-3,3,48.5,0,3,0.1,-0.4,1,Mario,0.6,3,0,10.8,282,False,13.4,105,,2019-09-13T13:30:19.455889Z,62,0,0,0,37614.jpg,1.0,0,0,Vrancic,0.1,False,None,a,14,45,46.0,5,2674,61,12815,51,0.1,0.8,Vrancic,1
5,4,226,None,None,1,195546,0,0,0,0,598.0,1,3,1.5,1.0,5,Emiliano,2.0,30,0,116.1,283,False,352.0,1247,,None,60,0,0,0,195546.jpg,2.9,0,0,Buendía,0.8,False,None,a,14,45,210.0,49,182703,845,181856,807,0.3,8.2,Buendía,2
1,0,84,100,100,1,89470,0,0,-2,2,133.2,0,3,2.1,1.6,1,Onel,2.6,11,1,47.9,284,False,132.2,600,,2019-11-01T16:00:22.360282Z,53,0,0,0,89470.jpg,2.5,0,0,Hernández,0.1,False,None,a,14,45,216.0,25,4780,136,14092,220,0.5,4.7,Hernández,0
0,0,69,None,None,1,71738,0,0,-3,3,150.0,0,3,-0.1,-0.6,1,Marco,0.4,22,0,44.8,285,False,80.0,827,,None,52,0,0,0,71738.jpg,1.5,0,0,Stiepermann,0.1,False,None,a,14,45,218.0,20,5705,16,10716,57,0.1,3.8,Stiepermann,3
1,0,200,100,100,2,78607,0,0,-1,1,224.2,0,3,1.9,1.4,2,Kenny,2.4,29,1,62.6,286,False,254.2,1278,,2019-11-20T13:00:15.181654Z,49,0,0,0,78607.jpg,2.2,0,0,McLean,0.2,False,None,a,14,45,149.0,36,10598,138,14140,188,0.5,7.3,McLean,4
2,5,208,100,100,2,193111,0,0,2,-2,270.9,1,3,3.9,3.4,1,Todd,4.4,27,4,95.6,287,False,296.8,1189,,2019-11-23T18:00:20.773249Z,47,0,0,0,193111.jpg,3.6,0,0,Cantwell,19.5,False,None,a,14,45,395.0,61,2612633,39221,1397099,28929,0.9,13.0,Cantwell,2
0,0,102,100,100,1,87396,0,0,-1,1,127.7,0,3,-0.5,-1.0,0,Moritz,0.0,16,0,28.8,288,False,106.8,683,,2019-09-13T13:30:19.474643Z,44,0,0,0,87396.jpg,1.8,0,0,Leitner,0.2,False,None,a,14,45,53.0,16,16228,155,24381,302,0.0,3.6,Leitner,1
1,3,156,100,100,2,18665,0,0,0,0,35.4,0,3,2.9,2.4,1,Alexander,3.4,13,1,26.3,289,False,173.8,773,,2019-11-29T13:30:22.939718Z,45,0,0,0,18665.jpg,2.7,0,0,Tettey,0.3,False,None,a,14,45,53.0,30,22434,2433,16814,903,0.8,6.7,Tettey,2
0,0,131,100,100,2,90440,0,0,0,0,39.2,0,3,0.9,0.4,1,Tom,1.4,17,0,25.7,290,False,143.0,848,,2019-09-04T09:00:11.384947Z,45,0,0,0,90440.jpg,1.9,0,0,Trybull,0.7,False,None,a,14,45,73.0,21,45845,93,67829,506,0.3,4.7,Trybull,1
0,0,35,0,0,0,81048,0,0,-1,1,7.7,0,4,0.0,0.0,0,Josip,0.0,3,1,8.1,434,False,33.4,115,Hamstring injury - Expected back 11 Jan,2019-11-11T12:00:15.065845Z,54,0,0,0,81048.jpg,1.5,0,0,Drmic,0.1,False,None,i,14,45,42.0,12,4718,17,13696,82,0.0,2.2,Drmic,0
0,0,12,100,100,0,124165,0,0,-3,3,0.6,0,3,-0.5,-1.0,0,Patrick,0.0,2,0,0.5,435,False,4.4,24,,2019-09-13T13:30:19.697982Z,52,0,0,0,124165.jpg,1.0,0,0,Roberts,0.1,False,None,a,14,45,0.0,3,1366,11,6960,39,0.0,0.6,Roberts,0
0,0,6,100,100,0,28082,0,0,-1,1,0.0,0,1,-0.5,-1.0,0,Ralf,0.0,1,0,0.4,449,False,4.0,21,,2019-09-20T13:00:16.325481Z,44,0,0,0,28082.jpg,1.0,0,1,Fahrmann,0.3,False,None,a,14,45,0.0,1,4430,68,23881,157,0.0,0.2,Fahrmann,0
0,0,88,None,None,1,113564,0,0,-1,1,22.7,0,2,1.3,0.8,2,Sam,1.8,13,0,27.5,454,False,154.8,636,,None,44,0,0,0,113564.jpg,1.3,0,0,Byram,0.1,False,None,a,14,45,97.0,12,4777,63,8247,86,0.4,2.7,Byram,3
0,0,0,None,None,0,101061,0,0,0,0,0.0,0,2,-0.5,-1.0,0,Philip,0.0,0,0,0.0,484,False,0.0,0,,None,40,0,0,0,101061.jpg,0.0,0,0,Heise,0.7,False,None,a,14,45,0.0,0,30139,207,37217,653,0.0,0.0,Heise,0
0,0,120,100,100,1,128348,0,0,0,0,18.1,0,3,0.3,-0.2,0,Ibrahim,0.8,19,0,21.1,507,False,168.6,731,,2019-10-27T20:00:17.300870Z,45,0,0,0,128348.jpg,1.7,0,0,Amadou,0.1,False,None,a,14,45,24.0,17,10526,106,8442,170,0.2,3.8,Amadou,1
0,0,0,None,None,0,432735,0,0,-1,1,0.0,0,4,-0.5,-1.0,0,Adam,0.0,0,0,0.0,538,False,0.0,0,,None,44,0,0,0,432735.jpg,0.0,0,0,Idah,0.1,False,None,a,14,45,0.0,0,11190,438,7852,260,0.0,0.0,Idah,0
0,0,0,None,None,0,233849,0,0,0,0,0.0,0,1,-0.5,-1.0,0,Archie,0.0,0,0,0.0,551,False,0.0,0,,None,40,0,0,0,233849.jpg,0.0,0,0,Mair,0.1,False,None,a,14,45,0.0,0,3697,203,1279,100,0.0,0.0,Mair,0
0,0,0,None,None,0,232667,0,0,0,0,0.0,0,2,-0.5,-1.0,0,Akin,0.0,0,0,0.0,552,False,0.0,0,,None,40,0,0,0,232667.jpg,0.0,0,0,Famewo,0.1,False,None,a,14,45,0.0,0,3746,127,2208,155,0.0,0.0,Famewo,0
3,9,196,100,100,3,178304,0,0,1,-1,104.2,1,4,4.2,4.7,2,Lys,4.2,5,5,63.5,70,False,234.8,651,,2019-12-08T16:00:13.029423Z,51,0,0,0,178304.jpg,4.1,0,0,Mousset,6.2,False,None,a,15,49,295.0,58,638829,16260,243226,26112,0.8,11.4,Mousset,0
2,5,325,None,None,6,63426,0,0,1,-1,265.2,1,2,3.6,4.1,6,Enda,3.6,16,1,76.1,291,False,321.4,1530,,None,51,0,0,0,63426.jpg,4.1,0,0,Stevens,2.6,False,None,a,15,49,174.0,69,232246,11079,96719,3064,0.7,13.5,Stevens,2
0,0,0,None,None,0,87121,0,0,-3,3,0.0,0,2,0.0,0.5,0,Kieron,0.0,0,0,0.0,292,False,0.0,0,,None,42,0,0,0,87121.jpg,0.0,0,0,Freeman,0.1,False,None,a,15,49,0.0,0,2961,153,8685,148,0.0,0.0,Freeman,0
1,4,295,None,None,6,146610,0,0,1,-1,109.1,1,2,2.2,2.7,6,Jack,2.2,16,0,59.3,293,False,320.4,1530,,None,46,0,0,0,146610.jpg,3.4,0,0,O'Connell,1.9,False,None,a,15,49,163.0,58,171571,6010,72065,2392,0.5,12.6,O'Connell,3
3,6,291,None,None,6,82691,1,-1,4,-4,203.5,1,2,5.2,5.7,6,George,5.2,16,2,66.8,294,True,324.0,1530,,None,49,0,0,0,82691.jpg,4.5,0,0,Baldock,7.7,False,None,a,15,49,140.0,77,570914,114459,74719,4116,1.1,16.0,Baldock,4
0,3,264,100,100,6,108416,0,0,0,0,7.4,0,2,1.8,2.3,6,John,1.8,13,0,34.3,295,False,271.0,1428,,2019-11-18T23:00:14.538560Z,45,0,0,0,108416.jpg,3.4,0,0,Egan,0.6,False,None,a,15,49,63.0,54,42391,3944,19332,614,0.4,12.0,Egan,2
0,0,0,None,None,0,18832,0,0,0,0,0.0,0,2,0.0,0.5,0,Richard,0.0,0,0,0.0,296,False,0.0,0,,None,40,0,0,0,18832.jpg,0.0,0,0,Stearman,2.3,False,None,a,15,49,0.0,0,80719,755,112912,2434,0.0,0.0,Stearman,0
3,12,333,None,None,6,153723,1,-1,12,-12,274.0,4,2,3.8,4.3,11,John,3.8,16,3,88.3,297,True,325.0,1498,,None,52,0,0,0,153723.jpg,5.2,0,0,Lundstram,48.6,False,None,a,15,49,282.0,89,3103433,83578,351665,2882,0.7,17.1,Lundstram,4
0,3,47,100,100,0,18867,0,0,-4,4,102.4,0,4,0.4,0.9,0,Billy,0.4,4,1,23.0,298,False,51.0,252,,2019-09-14T17:00:16.602437Z,56,0,0,0,18867.jpg,1.4,1,0,Sharp,0.3,False,None,a,15,49,78.0,13,50791,100,96481,305,0.1,2.3,Sharp,1
0,0,0,0,0,0,213280,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jake,0.0,0,0,0.0,299,False,0.0,0,Joined Scunthorpe United on loan until the end of the season on 5/7. - Expected back 01 Jul,2019-10-21T21:30:15.275741Z,43,0,0,0,213280.jpg,0.0,0,0,Eastwood,0.1,False,None,n,15,49,0.0,0,1659,8,12574,121,0.0,0.0,Eastwood,0
0,0,0,0,0,0,59614,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mark,0.0,0,0,0.0,300,False,0.0,0,Joined Stoke City on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,52,0,0,0,59614.jpg,0.0,0,0,Duffy,0.0,False,None,n,15,49,0.0,0,220,9,5048,11,0.0,0.0,Duffy,0
1,7,281,0,100,5,47247,0,0,-1,1,391.6,3,3,0.0,7.1,15,John,6.6,12,4,99.0,301,False,343.2,1288,Suspended until 26 Dec,2019-12-14T17:00:24.844524Z,49,0,0,0,47247.jpg,3.9,0,0,Fleck,1.5,False,None,s,15,49,255.0,59,145493,12216,54049,9058,1.3,12.0,Fleck,5
1,1,253,None,None,6,79934,0,0,-1,1,365.9,0,3,2.0,2.5,2,Oliver,2.0,16,0,71.3,302,False,289.2,1405,,None,49,0,0,0,79934.jpg,2.4,0,0,Norwood,0.3,False,None,a,15,49,58.0,40,28242,909,32979,658,0.4,8.2,Norwood,4
2,3,78,100,100,4,27436,0,0,-1,1,143.6,0,4,2.4,2.9,5,David,2.4,9,0,71.9,303,False,167.6,979,,2019-09-26T10:00:12.518124Z,54,0,0,0,27436.jpg,2.4,0,0,McGoldrick,0.3,False,None,a,15,49,408.0,33,37562,1055,37514,627,0.4,6.1,McGoldrick,1
0,2,272,None,None,6,40386,0,0,0,0,62.1,0,2,2.4,2.9,7,Chris,2.4,16,0,40.8,423,False,296.4,1470,,None,45,0,0,0,40386.jpg,3.1,0,0,Basham,0.6,False,None,a,15,49,47.0,53,42052,4559,16234,600,0.5,11.8,Basham,3
0,0,9,None,None,0,74854,0,0,-1,1,0.0,0,1,0.2,0.7,0,Simon,0.2,3,0,0.8,436,False,7.8,90,,None,44,0,0,0,74854.jpg,1.0,0,2,Moore,0.1,False,None,a,15,49,0.0,1,2848,97,4838,126,0.0,0.2,Moore,0
0,0,28,None,None,1,49083,0,0,-4,4,69.2,0,3,0.2,0.7,0,Luke,0.2,4,0,12.8,441,False,41.4,270,,None,51,0,0,0,49083.jpg,1.2,0,0,Freeman,0.1,False,None,a,15,49,17.0,10,2610,110,8336,113,0.0,2.0,Freeman,2
